,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_raw,ocorrencia_mes,ocorrencia_ano,ocorrencia_hora_raw,ano_mes
4313,52793,52793,52793,52793,52793,ACIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBPR,29,13,***,,,NÃO,,0,1,NÃO,11/29/2014 0:00,11,2014,1/1/1900 13:06,2014-11
4314,52779,52779,52779,52779,52779,INCIDENTE GRAVE,-23.50694444,-46.63416667,SÃO PAULO,SP,BRASIL,SBMT,30,16,SIM,FINALIZADA,IG-190/CENIPA/2014,NÃO,,0,1,SIM,11/30/2014 0:00,11,2014,1/1/1900 16:40,2014-11
4315,52764,52764,52764,52764,52764,INCIDENTE,-5.0874608,-42.8049571,TERESINA,PI,BRASIL,SBTE,3,10,***,FINALIZADA,***,NÃO,,0,1,NÃO,12/3/2014 0:00,12,2014,1/1/1900 10:00,2014-12
4316,52763,52763,52763,52763,52763,INCIDENTE,-23.1887668,-46.884506,JUNDIAÍ,SP,BRASIL,SBJD,20,12,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/20/2014 0:00,11,2014,1/1/1900 12:46,2014-11
4317,52762,52762,52762,52762,52762,INCIDENTE,-1.45056,-48.4682453,BELÉM,PA,BRASIL,SBBE,19,20,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/19/2014 0:00,11,2014,1/1/1900 20:20,2014-11
4318,52761,52761,52761,52761,52761,INCIDENTE,-19.6278749,-43.9912311,CONFINS,MG,BRASIL,SBCF,19,20,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/19/2014 0:00,11,2014,1/1/1900 20:40,2014-11
4319,52760,52760,52760,52760,52760,INCIDENTE,-23.3112878,-51.1595023,LONDRINA,PR,BRASIL,SBLO,18,22,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/18/2014 0:00,11,2014,1/1/1900 22:30,2014-11
4320,52759,52759,52759,52759,52759,INCIDENTE,-7.2153453,-39.3153336,JUAZEIRO DO NORTE,CE,BRASIL,SBJU,13,14,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/13/2014 0:00,11,2014,1/1/1900 14:20,2014-11
4321,52758,52758,52758,52758,52758,INCIDENTE,-23.4152862,-51.4293961,ARAPONGAS,PR,BRASIL,***,13,16,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/13/2014 0:00,11,2014,1/1/1900 16:20,2014-11
4322,52757,52757,52757,52757,52757,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBMT,12,13,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/12/2014 0:00,11,2014,1/1/1900 13:19,2014-11
4323,52755,52755,52755,52755,52755,INCIDENTE,-30.0324999,-51.2303767,PORTO ALEGRE,RS,BRASIL,SBPA,8,15,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/8/2014 0:00,11,2014,1/1/1900 15:31,2014-11
4324,52754,52754,52754,52754,52754,INCIDENTE,-21.1776315,-47.8100983,RIBEIRÃO PRETO,SP,BRASIL,SBRP,4,3,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/4/2014 0:00,11,2014,1/1/1900 3:18,2014-11
4325,52753,52753,52753,52753,52753,INCIDENTE,-23.425269,-51.9382078,MARINGÁ,PR,BRASIL,***,2,20,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/2/2014 0:00,11,2014,1/1/1900 20:00,2014-11
4326,52752,52752,52752,52752,52752,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBMT,2,11,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/2/2014 0:00,11,2014,1/1/1900 11:30,2014-11
4327,52751,52751,52751,52751,52751,INCIDENTE,-23.4675941,-46.5277704,GUARULHOS,SP,BRASIL,SBGR,1,22,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/1/2014 0:00,11,2014,1/1/1900 22:50,2014-11
4328,52731,52731,52731,52731,52731,INCIDENTE,-15.5986686,-56.0991301,CUIABÁ,MT,BRASIL,***,31,23,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/31/2014 0:00,10,2014,1/1/1900 23:30,2014-10
4329,52730,52730,52730,52730,52730,INCIDENTE,-27.5973002,-48.5496098,FLORIANÓPOLIS,SC,BRASIL,SBFL,27,12,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/27/2014 0:00,10,2014,1/1/1900 12:47,2014-10
4330,52729,52729,52729,52729,52729,INCIDENTE,-5.3462821,-49.1007401,MARABÁ,PA,BRASIL,SBMA,24,12,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/24/2014 0:00,10,2014,1/1/1900 12:13,2014-10
4331,52728,52728,52728,52728,52728,INCIDENTE,-2.5295265,-44.2963942,SÃO LUÍS,MA,BRASIL,SBSL,20,20,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/20/2014 0:00,10,2014,1/1/1900 20:33,2014-10
4332,52727,52727,52727,52727,52727,INCIDENTE,-2.438489,-54.699611,SANTARÉM,PA,BRASIL,SBSN,17,10,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/17/2014 0:00,10,2014,1/1/1900 10:27,2014-10
4333,52726,52726,52726,52726,52726,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,SBRJ,16,22,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/16/2014 0:00,10,2014,1/1/1900 22:10,2014-10
4334,52725,52725,52725,52725,52725,INCIDENTE,-4.8766426,-66.8961433,CARAUARI,AM,BRASIL,SWCA,14,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/14/2014 0:00,10,2014,1/1/1900 19:20,2014-10
4335,52724,52724,52724,52724,52724,INCIDENTE,-22.9056391,-47.059564,CAMPINAS,SP,BRASIL,***,14,14,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/14/2014 0:00,10,2014,1/1/1900 14:30,2014-10
4336,52723,52723,52723,52723,52723,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,***,10,10,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/10/2014 0:00,10,2014,1/1/1900 10:00,2014-10
4337,52722,52722,52722,52722,52722,INCIDENTE,-2.438489,-54.699611,SANTARÉM,PA,BRASIL,SBSN,9,14,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/9/2014 0:00,10,2014,1/1/1900 14:38,2014-10
4338,52721,52721,52721,52721,52721,INCIDENTE,-29.5139742,-51.9917068,CRUZEIRO DO SUL,AC,BRASIL,SBCZ,9,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/9/2014 0:00,10,2014,1/1/1900 14:40,2014-10
4339,52720,52720,52720,52720,52720,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,***,8,16,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/8/2014 0:00,10,2014,1/1/1900 16:00,2014-10
4340,52719,52719,52719,52719,52719,INCIDENTE,-30.0324999,-51.2303767,PORTO ALEGRE,RS,BRASIL,SBPA,7,21,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/7/2014 0:00,10,2014,1/1/1900 21:40,2014-10
4341,52718,52718,52718,52718,52718,INCIDENTE,-12.9822499,-38.4812772,SALVADOR,BA,BRASIL,SBSV,7,14,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/7/2014 0:00,10,2014,1/1/1900 14:40,2014-10
4342,52717,52717,52717,52717,52717,INCIDENTE,-23.1887668,-46.884506,JUNDIAÍ,SP,BRASIL,SBJD,6,16,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/6/2014 0:00,10,2014,1/1/1900 16:00,2014-10
4343,52716,52716,52716,52716,52716,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBBH,5,11,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/5/2014 0:00,10,2014,1/1/1900 11:47,2014-10
4344,52715,52715,52715,52715,52715,INCIDENTE,-10.3333333,-53.2,BRASÍLIA,DF,BRASIL,SBBR,4,18,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/4/2014 0:00,10,2014,1/1/1900 18:10,2014-10
4345,52714,52714,52714,52714,52714,INCIDENTE,-21.1776315,-47.8100983,RIBEIRÃO PRETO,SP,BRASIL,***,3,20,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/3/2014 0:00,10,2014,1/1/1900 20:00,2014-10
4346,52713,52713,52713,52713,52713,INCIDENTE,-23.1887668,-46.884506,JUNDIAÍ,SP,BRASIL,SBJD,18,18,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/18/2014 0:00,11,2014,1/1/1900 18:30,2014-11
4347,52700,52700,52700,52700,52700,INCIDENTE,-18.9188041,-48.2767837,UBERLÂNDIA,MG,BRASIL,SBUL,7,17,***,FINALIZADA,***,NÃO,,0,1,NÃO,11/7/2014 0:00,11,2014,1/1/1900 17:30,2014-11
4348,52699,52699,52699,52699,52699,INCIDENTE,-15.87111111,-47.91861111,BRASÍLIA,DF,BRASIL,SBBR,9,20,***,FINALIZADA,I-215/CENIPA/2014,SIM,3/6/2015,5,1,NÃO,10/9/2014 0:00,10,2014,1/1/1900 20:10,2014-10
4349,52698,52698,52698,52698,52698,INCIDENTE GRAVE,-27.63388889,-50.35583333,CORREIA PINTO,SC,BRASIL,SBLJ,15,17,SIM,FINALIZADA,IG-186/CENIPA/2014,SIM,11/16/2015,0,1,NÃO,11/15/2014 0:00,11,2014,1/1/1900 17:10,2014-11
4350,52697,52697,52697,52697,52697,INCIDENTE GRAVE,-25.907957,-42.89027458,RIO DE JANEIRO,RJ,BRASIL,***,3,17,SIM,ATIVA,IG-183/CENIPA/2014,NÃO,,0,1,NÃO,11/3/2014 0:00,11,2014,1/1/1900 17:40,2014-11
4351,52696,52696,52696,52696,52696,INCIDENTE GRAVE,-23.12777778,-46.57472222,ATIBAIA,SP,BRASIL,SDTB,28,18,SIM,FINALIZADA,IG-181/CENIPA/2014,SIM,4/30/2015,0,1,NÃO,10/28/2014 0:00,10,2014,1/1/1900 18:20,2014-10
4352,52695,52695,52695,52695,52695,INCIDENTE GRAVE,-19.90916667,-43.98916667,BELO HORIZONTE,MG,BRASIL,SBPR,26,17,SIM,FINALIZADA,IG-178/CENIPA/2014,SIM,7/27/2015,0,1,SIM,10/26/2014 0:00,10,2014,1/1/1900 17:45,2014-10
4353,52694,52694,52694,52694,52694,INCIDENTE GRAVE,-22.97916667,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,23,16,SIM,FINALIZADA,IG-176/CENIPA/2014,SIM,12/19/2018,1,1,SIM,10/23/2014 0:00,10,2014,1/1/1900 16:00,2014-10
4354,52693,52693,52693,52693,52693,INCIDENTE GRAVE,-30.50861111,-51.35361111,BARRA DO RIBEIRO,RS,BRASIL,***,24,16,SIM,FINALIZADA,IG-162/CENIPA/2014,SIM,4/30/2015,0,1,NÃO,9/24/2014 0:00,9,2014,1/1/1900 16:00,2014-09
4355,52692,52692,52692,52692,52692,INCIDENTE GRAVE,-23.47944444,-52.01222222,MARINGÁ,PR,BRASIL,SBMG,9,17,SIM,FINALIZADA,IG-184/CENIPA/2014,SIM,4/30/2015,0,1,SIM,11/9/2014 0:00,11,2014,1/1/1900 17:00,2014-11
4356,52691,52691,52691,52691,52691,INCIDENTE GRAVE,-19.3652914,-42.5494833,SANTANA DO PARAÍSO,MG,BRASIL,***,24,15,***,,,NÃO,,0,1,NÃO,10/24/2014 0:00,10,2014,1/1/1900 15:35,2014-10
4357,52676,52676,52676,52676,52676,ACIDENTE,-6.847222222,-51.26777778,TUCUMÃ,PA,BRASIL,***,30,16,SIM,FINALIZADA,A-189/CENIPA/2014,SIM,5/22/2015,0,1,NÃO,11/30/2014 0:00,11,2014,1/1/1900 16:14,2014-11
4358,52675,52675,52675,52675,52675,INCIDENTE GRAVE,-22.979167,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,19,11,***,FINALIZADA,,NÃO,,0,1,NÃO,11/19/2014 0:00,11,2014,1/1/1900 11:25,2014-11
4359,52674,52674,52674,52674,52674,ACIDENTE,-3.897778,-41.708611,PIRACURUCA,PI,BRASIL,***,2,19,SIM,FINALIZADA,A-154/CENIPA/2014,SIM,11/30/2017,0,1,NÃO,9/2/2014 0:00,9,2014,1/1/1900 19:00,2014-09
4360,52673,52673,52673,52673,52673,ACIDENTE,-5.0874608,-42.8049571,TERESINA,PI,BRASIL,***,8,20,***,,,NÃO,,0,1,NÃO,11/8/2014 0:00,11,2014,1/1/1900 20:50,2014-11
4361,52672,52672,52672,52672,52672,ACIDENTE,-29.9976311,-51.3063965,ELDORADO DO SUL,RS,BRASIL,SIXE,22,13,***,,,NÃO,,0,1,NÃO,10/22/2014 0:00,10,2014,1/1/1900 13:20,2014-10
4362,52671,52671,52671,52671,52671,ACIDENTE,-23.36444444,-52.90472222,CIDADE GAÚCHA,PR,BRASIL,***,17,17,SIM,FINALIZADA,IG-187/CENIPA/2014,SIM,9/24/2018,3,1,NÃO,11/17/2014 0:00,11,2014,1/1/1900 17:58,2014-11
4363,52654,52654,52654,52654,52654,ACIDENTE,-7.844444444,-34.89138889,IGARASSU,PE,BRASIL,SIFC,1,13,***,FINALIZADA,A-182/CENIPA/2014,SIM,5/15/2015,0,1,NÃO,11/1/2014 0:00,11,2014,1/1/1900 13:50,2014-11
4364,52653,52653,52653,52653,52653,INCIDENTE GRAVE,-3.072777778,-60.02111111,MANAUS,AM,BRASIL,SWFN,28,14,SIM,FINALIZADA,IG-180/CENIPA/2014,SIM,4/22/2016,0,1,SIM,10/28/2014 0:00,10,2014,1/1/1900 14:45,2014-10
4365,52652,52652,52652,52652,52652,ACIDENTE,-25.24333333,-48.93305556,CAMPINA GRANDE DO SUL,PR,BRASIL,***,27,16,SIM,FINALIZADA,A-179/CENIPA/2014,SIM,6/3/2015,0,1,NÃO,10/27/2014 0:00,10,2014,1/1/1900 16:30,2014-10
4366,52651,52651,52651,52651,52651,ACIDENTE,-1.144722,-61.15944444,RORAINÓPOLIS,RR,BRASIL,***,26,17,SIM,FINALIZADA,A-177/CENIPA/2014,SIM,8/4/2015,1,1,NÃO,10/26/2014 0:00,10,2014,1/1/1900 17:30,2014-10
4367,52640,52640,52640,52640,52640,ACIDENTE,-20.13611111,-54.67027778,CAMPO GRANDE,MS,BRASIL,SBCG,22,14,SIM,FINALIZADA,A-175/CENIPA/2014,SIM,3/11/2019,2,1,NÃO,10/22/2014 0:00,10,2014,1/1/1900 14:01,2014-10
4368,52639,52639,52639,52639,52639,ACIDENTE,-8.849166667,-59.26638889,MANOEL URBANO,AC,BRASIL,SSPX,19,20,SIM,FINALIZADA,A-174/CENIPA/2014,SIM,7/15/2015,0,1,SIM,10/19/2014 0:00,10,2014,1/1/1900 20:05,2014-10
4369,52638,52638,52638,52638,52638,ACIDENTE,-20.00805556,-44.33333333,JUATUBA,MG,BRASIL,***,17,20,SIM,FINALIZADA,A-173/CENIPA/2014,SIM,6/23/2016,0,1,NÃO,10/17/2014 0:00,10,2014,1/1/1900 20:30,2014-10
4370,52637,52637,52637,52637,52637,ACIDENTE,-23.30111111,-47.69527778,BOITUVA,SP,BRASIL,SDOI,16,20,,FINALIZADA,A-507/CENIPA/2020,SIM,10/2/2020,0,1,NÃO,10/16/2014 0:00,10,2014,1/1/1900 20:30,2014-10
4371,52636,52636,52636,52636,52636,ACIDENTE,-23.33194444,-47.88,TATUÍ,SP,BRASIL,SDTF,11,16,,FINALIZADA,A-506/CENIPA/2020,SIM,10/29/2020,2,1,SIM,10/11/2014 0:00,10,2014,1/1/1900 16:18,2014-10
4372,52635,52635,52635,52635,52635,ACIDENTE,-19.85583333,-44.3525,JUATUBA,MG,BRASIL,***,10,18,SIM,FINALIZADA,A-170/CENIPA/2014,SIM,7/14/2016,1,1,NÃO,10/10/2014 0:00,10,2014,1/1/1900 18:00,2014-10
4373,52634,52634,52634,52634,52634,ACIDENTE,-22.52666667,-50.74666667,PARAGUAÇU PAULISTA,SP,BRASIL,APUA,9,11,SIM,FINALIZADA,A-169/CENIPA/2014,SIM,11/30/2017,1,1,NÃO,10/9/2014 0:00,10,2014,1/1/1900 11:40,2014-10
4374,52633,52633,52633,52633,52633,ACIDENTE,-28.46277778,-52.33833333,MARAU,RS,BRASIL,***,8,12,SIM,FINALIZADA,A-168/CENIPA/2014,SIM,7/21/2015,0,1,NÃO,10/8/2014 0:00,10,2014,1/1/1900 12:00,2014-10
4375,52632,52632,52632,52632,52632,ACIDENTE,-9.372777778,-69.23361111,SENA MADUREIRA,AC,BRASIL,***,5,12,SIM,FINALIZADA,A-167/CENIPA/2014,SIM,4/30/2015,0,1,NÃO,10/5/2014 0:00,10,2014,1/1/1900 12:00,2014-10
4376,52631,52631,52631,52631,52631,ACIDENTE,-23.47944444,-52.01222222,MARINGÁ,PR,BRASIL,SBMG,31,14,SIM,FINALIZADA,A-151/CENIPA/2014,SIM,5/22/2015,0,1,NÃO,8/31/2014 0:00,8,2014,1/1/1900 14:15,2014-08
4377,52624,52624,52624,52624,52624,INCIDENTE,-22.9056391,-47.059564,CAMPINAS,SP,BRASIL,SBKP,6,13,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/6/2014 0:00,10,2014,1/1/1900 13:18,2014-10
4378,52623,52623,52623,52623,52623,INCIDENTE,-9.9765362,-67.8220778,RIO BRANCO,AC,BRASIL,SBRB,3,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/3/2014 0:00,10,2014,1/1/1900 18:58,2014-10
4379,52622,52622,52622,52622,52622,INCIDENTE,-7.193241,-48.2018597,ARAGUAÍNA,TO,BRASIL,SWGN,3,11,***,FINALIZADA,***,NÃO,,0,1,NÃO,10/3/2014 0:00,10,2014,1/1/1900 11:00,2014-10
4380,52621,52621,52621,52621,52621,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBSP,30,11,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/30/2014 0:00,9,2014,1/1/1900 11:00,2014-09
4381,52620,52620,52620,52620,52620,INCIDENTE,-2.438489,-54.699611,SANTARÉM,PA,BRASIL,SBSN,30,11,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/30/2014 0:00,9,2014,1/1/1900 11:47,2014-09
4382,52618,52618,52618,52618,52618,INCIDENTE,-20.8125851,-49.3804212,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,27,12,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/27/2014 0:00,9,2014,1/1/1900 12:57,2014-09
4383,52617,52617,52617,52617,52617,INCIDENTE,-5.0874608,-42.8049571,TERESINA,PI,BRASIL,SBTE,27,19,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/27/2014 0:00,9,2014,1/1/1900 19:30,2014-09
4384,52615,52615,52615,52615,52615,INCIDENTE,-10.3333333,-53.2,BRASÍLIA,DF,BRASIL,***,25,19,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/25/2014 0:00,9,2014,1/1/1900 19:35,2014-09
4385,52614,52614,52614,52614,52614,INCIDENTE,-19.750833,-47.936666,UBERABA,MG,BRASIL,SBUR,24,13,***,FINALIZADA,***,NÃO,,0,2,NÃO,9/24/2014 0:00,9,2014,1/1/1900 13:00,2014-09
4386,52613,52613,52613,52613,52613,INCIDENTE,-25.533816,-49.2072163,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,21,13,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/21/2014 0:00,9,2014,1/1/1900 13:43,2014-09
4387,52611,52611,52611,52611,52611,INCIDENTE,-12.9822499,-38.4812772,SALVADOR,BA,BRASIL,SBSV,21,18,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/21/2014 0:00,9,2014,1/1/1900 18:23,2014-09
4388,52600,52600,52600,52600,52600,INCIDENTE,-23.3112878,-51.1595023,LONDRINA,PR,BRASIL,SBLO,18,23,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/18/2014 0:00,9,2014,1/1/1900 23:07,2014-09
4389,52599,52599,52599,52599,52599,INCIDENTE,-16.680882,-49.2532691,GOIÂNIA,GO,BRASIL,***,18,14,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/18/2014 0:00,9,2014,1/1/1900 14:15,2014-09
4390,52598,52598,52598,52598,52598,INCIDENTE,-5.3462821,-49.1007401,MARABÁ,PA,BRASIL,SBMA,17,19,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/17/2014 0:00,9,2014,1/1/1900 19:20,2014-09
4391,52597,52597,52597,52597,52597,INCIDENTE,-18.9188041,-48.2767837,UBERLÂNDIA,MG,BRASIL,***,17,15,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/17/2014 0:00,9,2014,1/1/1900 15:10,2014-09
4392,52596,52596,52596,52596,52596,ACIDENTE,-19.62444444,-43.97194444,CONFINS,MG,BRASIL,SBCF,25,23,SIM,FINALIZADA,A-163/CENIPA/2014,SIM,9/3/2019,0,1,NÃO,9/25/2014 0:00,9,2014,1/1/1900 23:58,2014-09
4393,52595,52595,52595,52595,52595,INCIDENTE,-5.3462821,-49.1007401,MARABÁ,PA,BRASIL,SBMA,15,15,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/15/2014 0:00,9,2014,1/1/1900 15:30,2014-09
4394,52594,52594,52594,52594,52594,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBMT,15,17,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/15/2014 0:00,9,2014,1/1/1900 17:15,2014-09
4395,52592,52592,52592,52592,52592,INCIDENTE,-6.0696846,-49.8903283,PARAUAPEBAS,PA,BRASIL,SBCJ,11,21,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/11/2014 0:00,9,2014,1/1/1900 21:30,2014-09
4396,52591,52591,52591,52591,52591,INCIDENTE,-22.9056391,-47.059564,CAMPINAS,SP,BRASIL,SDAM,10,20,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/10/2014 0:00,9,2014,1/1/1900 20:50,2014-09
4397,52572,52572,52572,52572,52572,INCIDENTE,-3.7304512,-38.5217989,FORTALEZA,CE,BRASIL,SBFZ,8,11,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/8/2014 0:00,9,2014,1/1/1900 11:45,2014-09
4398,52571,52571,52571,52571,52571,INCIDENTE,-8.1993049,-35.5631137,GRAVATÁ,PE,BRASIL,***,2,13,***,FINALIZADA,***,NÃO,,0,1,NÃO,8/2/2014 0:00,8,2014,1/1/1900 13:30,2014-08
4399,52554,52554,52554,52554,52554,INCIDENTE GRAVE,-15.65,-56.1175,VÁRZEA GRANDE,MT,BRASIL,SBCY,30,11,SIM,FINALIZADA,IG-165/CENIPA/2014,SIM,11/11/2016,0,1,SIM,9/30/2014 0:00,9,2014,1/1/1900 11:15,2014-09
4400,52553,52553,52553,52553,52553,INCIDENTE GRAVE,-2.572777778,-51.95361111,SENADOR JOSÉ PORFÍRIO,PA,BRASIL,SDWV,23,20,SIM,FINALIZADA,IG-161/CENIPA/2014,SIM,4/30/2015,0,1,SIM,9/23/2014 0:00,9,2014,1/1/1900 20:30,2014-09
4401,52552,52552,52552,52552,52552,INCIDENTE GRAVE,-16.43805556,-39.08388889,PORTO SEGURO,BA,BRASIL,SBPS,22,16,SIM,FINALIZADA,IG-159/CENIPA/2014,SIM,10/27/2017,1,1,SIM,9/22/2014 0:00,9,2014,1/1/1900 16:19,2014-09
4402,52551,52551,52551,52551,52551,INCIDENTE GRAVE,-1.415,-48.45888889,BELÉM,PA,BRASIL,SBJC,16,12,SIM,FINALIZADA,IG-157/CENIPA/2014,SIM,4/30/2015,0,1,SIM,9/16/2014 0:00,9,2014,1/1/1900 12:00,2014-09
4403,52539,52539,52539,52539,52539,INCIDENTE,-22.3875,-47.57416667,RIO CLARO,SP,BRASIL,***,20,19,***,FINALIZADA,A DEFINIR,NÃO,,0,2,NÃO,7/20/2014 0:00,7,2014,1/1/1900 19:30,2014-07
4404,52538,52538,52538,52538,52538,ACIDENTE,-12.79055556,-42.72888889,BOQUIRA,BA,BRASIL,SNBO,1,14,SIM,FINALIZADA,A-166/CENIPA/2014,SIM,5/22/2015,1,1,SIM,10/1/2014 0:00,10,2014,1/1/1900 14:30,2014-10
4405,52537,52537,52537,52537,52537,ACIDENTE,-29.14611111,-56.46722222,ITAQUI,RS,BRASIL,***,29,19,SIM,FINALIZADA,A-164/CENIPA/2014,SIM,11/16/2015,0,1,NÃO,9/29/2014 0:00,9,2014,1/1/1900 19:30,2014-09
4406,52536,52536,52536,52536,52536,ACIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,***,28,17,***,,,NÃO,,0,1,NÃO,9/28/2014 0:00,9,2014,1/1/1900 17:30,2014-09
4407,52533,52533,52533,52533,52533,ACIDENTE,-11.84111111,-55.54111111,SINOP,MT,BRASIL,***,23,18,SIM,FINALIZADA,A-160/CENIPA/2014,SIM,4/24/2015,0,1,NÃO,9/23/2014 0:00,9,2014,1/1/1900 18:30,2014-09
4408,52532,52532,52532,52532,52532,ACIDENTE,-25.6960895,-51.6566366,PINHÃO,PR,BRASIL,***,21,19,***,,,NÃO,,0,1,NÃO,9/21/2014 0:00,9,2014,1/1/1900 19:00,2014-09
4409,52531,52531,52531,52531,52531,ACIDENTE,-15.5492443,-47.3301212,FORMOSA,GO,BRASIL,SWFR,19,16,***,,,NÃO,,0,1,NÃO,9/19/2014 0:00,9,2014,1/1/1900 16:30,2014-09
4410,52346,52346,52346,52346,52346,INCIDENTE,-12.9822499,-38.4812772,SALVADOR,BA,BRASIL,SBSV,20,16,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/20/2014 0:00,9,2014,1/1/1900 16:20,2014-09
4411,52345,52345,52345,52345,52345,INCIDENTE,-29.7141869,-52.4285914,SANTA CRUZ DO SUL,RS,BRASIL,SSSC,17,15,***,FINALIZADA,***,NÃO,,0,2,NÃO,9/17/2014 0:00,9,2014,1/1/1900 15:45,2014-09
4412,52344,52344,52344,52344,52344,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBBH,17,18,***,FINALIZADA,***,NÃO,,0,1,NÃO,9/17/2014 0:00,9,2014,1/1/1900 18:23,2014-09
4413,52343,52343,52343,52343,52343,INCIDENTE,-23.3112878,-51.1595023,LONDRINA,PR,BRASIL,SBLO,31,18,***,FINALIZADA,***,NÃO,,0,2,NÃO,8/31/2014 0:00,8,2014,1/1/1900 18:00,2014-08
4414,52342,52342,52342,52342,52342,ACIDENTE,-22.3218102,-49.0705863,BAURU,SP,BRASIL,SBBU,22,17,***,,,NÃO,,0,1,NÃO,9/22/2014 0:00,9,2014,1/1/1900 17:00,2014-09
4415,52341,52341,52341,52341,52341,ACIDENTE,-28.9351239,-51.5519175,VERANÓPOLIS,RS,BRASIL,***,21,19,***,,,NÃO,,0,1,NÃO,9/21/2014 0:00,9,2014,1/1/1900 19:30,2014-09
4416,52340,52340,52340,52340,52340,ACIDENTE,-21.40416667,-45.82638889,FAMA,MG,BRASIL,***,20,15,SIM,FINALIZADA,A-158/CENIPA/2014,SIM,11/7/2018,1,1,NÃO,9/20/2014 0:00,9,2014,1/1/1900 15:00,2014-09
